"fb79c1faa23e6537889b8b58caefcf19"	"com2us-corp"	78340	1998
"4b9962595d7ff850d591b39c007ebfb0"	"epocrates"	"NASDAQ:EPOC"	1998
"4b9962595d7ff850d591b39c0081c04c"	"equinix"	"NASDAQ:EQIX"	1998
"bb00443be334273f59d3ef19d16367b9"	"google"	"NASDAQ:GOOG"	1998
"597e595b22c7371d2769eb1fa05655f1"	"ironwood-pharmaceuticals"	"NASDAQ:IRWD"	1998
"597e595b22c7371d2769eb1fa0d86369"	"leap-wireless"	"LEAP"	1998
"e054627bc6b1f1d8cb812cce4207bd0a"	"netsuite"	"NYSE:N"	1998
"e054627bc6b1f1d8cb812cce420be157"	"neurogesx"	"NGX-4010"	1998
"e054627bc6b1f1d8cb812cce426ca542"	"opentable"	"NASDAQ:OPEN"	1998
"5885c8f942b2d53de0f9ff90e14520f0"	"rackspace"	"RAX"	1998
"08ea75d0b39da8eeca1e9129c7ffed75"	"tencent"	"HK700"	1998
"907373444553d8ee3bfe8778cdc6d7af"	"valueclick"	"VCLK"	1998
"907373444553d8ee3bfe8778cdf875f1"	"visualant"	"VSUL"	1998
"907373444553d8ee3bfe8778cdff749e"	"vmware"	"NYSE:VMW"	1998
"5fae06029bbe793553b81c6acae67ecc"	"beacon-power"	"NASDAQ:BCON"	1997
"fb79c1faa23e6537889b8b58ca098c80"	"biomagnetics-diagnostics"	"BMGP"	1997
"c61e6a5dd61ef3ac28d02c864e081ac0"	"constellation-software"	"CSU"	1997
"c61e6a5dd61ef3ac28d02c864e1152a0"	"cookpad"	"TYO:2193"	1997
"4b9962595d7ff850d591b39c006c5254"	"endo-pharmaceuticals"	"NASDAQ:ENDP"	1997
"bb00443be334273f59d3ef19d14d102e"	"global-crossing"	"NASDAQ:GLBC"	1997
"597e595b22c7371d2769eb1fa00a0520"	"incontact"	"NASDAQ:SAAS"	1997
"597e595b22c7371d2769eb1fa042ebe6"	"intralinks"	"IL"	1997
"83097a0e1641e8eda5b5ac717e5c4e13"	"medicago"	"TSX:MDG"	1997
"83097a0e1641e8eda5b5ac717efb065b"	"neophotonics"	"NYSE:NPTN"	1997
"e054627bc6b1f1d8cb812cce4203606e"	"netflix"	"NASDAQ:NFLX"	1997
"5885c8f942b2d53de0f9ff90e1af21be"	"saba"	"SABA"	1997
"907373444553d8ee3bfe8778cd4948d8"	"tivo"	"TIVO"	1997
"40effe5288e80a75577c6fc058203852"	"web-com"	"NASDAQ:WWWW"	1997
"40effe5288e80a75577c6fc0584502e7"	"wilex"	"XTRA:WL6"	1997
"40effe5288e80a75577c6fc0587b798e"	"yandex"	"NASDAQ:YNDX"	1997
"5fae06029bbe793553b81c6aca590472"	"allot-communications"	"NASDAQ:ALLT"	1996
"5fae06029bbe793553b81c6acab6b89a"	"au-optronics"	"NYSE:AUO"	1996
"fb79c1faa23e6537889b8b58ca71c0ff"	"callidus-software"	"NASDAQ:CALD"	1996
"4b9962595d7ff850d591b39c00ad9643"	"f5-networks"	"NASDAQ:FFIV"	1996
"bb00443be334273f59d3ef19d1518713"	"globalscape"	"GSB"	1996
"bb00443be334273f59d3ef19d1b5eea9"	"hisoft"	"NASDAQ:HSFT"	1996
"83097a0e1641e8eda5b5ac717e4168d9"	"martha-stweard-omnimedia"	"NYSE:MSO"	1996
"5885c8f942b2d53de0f9ff90e1e16452"	"selectica"	"NASDAQ:SLTC"	1996
"40effe5288e80a75577c6fc058736fee"	"the-knot"	"XOXO"	1996
"907373444553d8ee3bfe8778cd6ae55c"	"travelocity"	"TSG"	1996
"fb79c1faa23e6537889b8b58ca4f33a4"	"brocade-communications-systems"	"NASDAQ:BRCD"	1995
"fb79c1faa23e6537889b8b58ca702de6"	"caliper-life-sciences"	"NASDAQ:CALP"	1995
"4b9962595d7ff850d591b39c003c6ead"	"ebay"	"NASDAQ:EBAY"	1995
"4b9962595d7ff850d591b39c00480a48"	"edgar-online"	"NASDAQ:EDGR"	1995
"bb00443be334273f59d3ef19d1ded3d9"	"iac"	"NASDAQ:IACI"	1995
"597e595b22c7371d2769eb1fa0e4c81a"	"lexicon-pharmaceuticals"	"NASDAQ:LXRX"	1995
"597e595b22c7371d2769eb1fa0ff0b50"	"liveperson"	"NASDAQ:LPSN"	1995
"83097a0e1641e8eda5b5ac717e084c77"	"lockheed-martin"	"NYSE:LMT"	1995
"83097a0e1641e8eda5b5ac717e1132ed"	"loopnet"	"LOOP"	1995
"e054627bc6b1f1d8cb812cce4204dd11"	"netlogic-microsystems"	"NETL"	1995
"e054627bc6b1f1d8cb812cce426dab24"	"opera-software"	"OPESF"	1995
"e054627bc6b1f1d8cb812cce42d2ab6a"	"pironet"	"PNG"	1995
"5885c8f942b2d53de0f9ff90e15b6eec"	"realnetworks"	"NASDAQ:RNWK"	1995
"5885c8f942b2d53de0f9ff90e15da379"	"realpage"	"RP"	1995
"5885c8f942b2d53de0f9ff90e1648570"	"red-hat"	"NYSE:RHT"	1995
"5885c8f942b2d53de0f9ff90e1abfb00"	"rvue"	"RVUE"	1995
"08ea75d0b39da8eeca1e9129c75c33b6"	"solta-medical"	"NASDAQ:SLTM"	1995
"907373444553d8ee3bfe8778cdcbb35e"	"vaxgen"	"OTCBB:VXGN"	1995
"907373444553d8ee3bfe8778cdda7813"	"verisign"	"NASDAQ:VRSN"	1995
